user_id,recipe_id,rating,dateLastModified
880574,53059,4,"2006-07-19T07:10:18.153
"
880574,50644,5,"2005-11-01T18:21:10.03
"
880574,16066,5,"2004-02-24T06:20:12.507
"
880574,11758,5,"2004-05-03T12:06:00.7
"
880574,42155,4,"2009-04-19T04:58:33.06
"
880574,52390,4,"2007-02-03T05:52:04.863
"
880574,22246,5,"2005-01-04T05:16:51.827
"
880574,14646,4,"2007-01-01T19:56:58.487
"
880574,14649,5,"2006-03-27T16:37:20.437
"
880574,8730,3,"2005-11-04T16:41:02.39
"
880574,8831,3,"2003-12-09T08:17:40.717
"
880574,49197,4,"2005-10-04T09:56:36.2
"
880574,141021,4,"2010-02-07T17:42:21.16
"
880574,68860,5,"2004-06-02T09:42:57.247
"
880574,34510,4,"2007-06-13T13:20:38.937
"
880574,24748,4,"2004-12-01T05:21:01.733
"
880574,35646,4,"2010-04-29T19:44:10.55
"
880574,70562,4,"2004-10-11T05:50:19.373
"
880574,19485,4,"2006-05-20T14:04:03.967
"
880574,19484,5,"2006-08-18T17:44:50.123
"
880574,13309,5,"2005-05-26T08:24:20.14
"
880574,9243,5,"2005-01-12T10:25:05.483
"
880574,87186,2,"2005-11-01T18:25:05.123
"
880574,18837,3,"2005-08-27T18:19:52.653
"
880574,14775,4,"2004-05-27T05:57:32.31
"
880574,52047,5,"2006-05-02T18:55:51.81
"
880574,21815,4,"2006-01-19T06:49:20.793
"
880574,77087,3,"2005-08-23T16:33:29.78
"
880574,130725,4,"2010-01-07T06:16:41.363
"
880574,21694,5,"2005-07-10T16:43:46.5
"
880574,23433,5,"2003-10-31T18:54:41.6
"
880574,36058,5,"2007-08-07T16:34:28.353
"
880574,12992,4,"2009-01-19T06:55:26.39
"
880574,15412,4,"2005-05-11T06:29:33.5
"
880574,46028,5,"2009-12-07T16:14:45.28
"
880574,16870,5,"2006-04-02T16:45:03.31
"
880574,59878,3,"2006-04-21T15:32:12.043
"
880574,25678,3,"2006-09-22T05:55:31.903
"
880574,36520,4,"2006-06-12T17:48:19.39
"
880574,86362,3,"2011-07-20T16:41:27
"
880574,140099,4,"2009-01-08T11:49:34.593
"
880574,20462,4,"2004-12-31T09:44:05.7
"
880574,24393,5,"2007-01-03T09:58:29.203
"
880574,14088,4,"2003-09-22T05:48:04.747
"
880574,30504,5,"2004-09-24T05:13:37.827
"
880574,14781,4,"2006-05-08T15:59:36.187
"
880574,54507,4,"2006-12-03T20:17:28.523
"
880574,25151,3,"2005-02-09T17:29:32.28
"
880574,12918,4,"2004-11-24T11:34:02.67
"
880574,14545,5,"2004-07-02T08:57:54.223
"
880574,14544,4,"2006-05-18T15:12:43.903
"
880574,16568,5,"2006-05-23T19:28:56.2
"
880574,14951,4,"2004-10-22T05:34:39.803
"
880574,9023,5,"2003-10-31T18:45:15.3
"
880574,74433,5,"2005-06-22T05:15:51.42
"
880574,74188,4,"2006-03-14T16:35:01.623
"
880574,14005,4,"2005-08-18T18:21:21.013
"
880574,18254,5,"2004-12-31T09:38:00.717
"
880574,31096,4,"2004-07-19T06:02:32.297
"
880574,8652,4,"2005-01-25T12:30:48.903
"
880574,21560,4,"2005-04-28T05:32:41.623
"
880574,57148,4,"2005-06-21T05:43:56.717
"
880574,17016,5,"2005-03-10T17:01:51.64
"
880574,54621,5,"2006-01-12T06:48:57.513
"
880574,8818,5,"2004-08-13T05:04:59.013
"
880574,34353,2,"2005-08-09T10:08:33.937
"
880574,24501,5,"2004-04-16T08:11:45.233
"
880574,15276,4,"2006-10-20T05:48:58.573
"
880574,84914,4,"2008-08-08T06:00:46.56
"
880574,17652,5,"2005-04-24T17:15:29.827
"
880574,8493,3,"2003-11-17T05:52:20.703
"
880574,15840,5,"2005-12-20T05:59:49.11
"
880574,18364,4,"2007-02-14T19:57:42.597
"
880574,14469,5,"2008-11-03T17:34:50.18
"
880574,16731,5,"2003-10-21T06:48:06.123
"
880574,19908,4,"2003-09-11T06:01:37.7
"
880574,22625,5,"2004-08-17T11:12:50.437
"
880574,22629,4,"2004-03-09T05:33:59.357
"
880574,26284,5,"2008-10-15T20:54:35.2
"
880574,14831,5,"2005-03-27T17:21:04.717
"
880574,6915,3,"2004-09-28T05:50:32.733
"
880574,8919,3,"2011-03-30T19:44:57.577
"
880574,24263,3,"2004-10-25T05:35:22.593
"
880574,77155,3,"2005-07-21T05:35:27.013
"
880574,77156,5,"2008-10-05T16:08:40.1
"
880574,201910,4,"2011-01-07T18:47:58.273
"
880574,40352,4,"2003-11-05T06:30:31.937
"
880574,28005,4,"2005-06-13T18:44:11.577
"
880574,56927,5,"2005-01-31T17:40:29.483
"
880574,17701,5,"2006-06-10T13:24:09.937
"
880574,23851,4,"2004-10-19T12:19:40.247
"
880574,25455,4,"2005-05-18T06:19:11.937
"
880574,70702,2,"2009-05-21T16:58:07.423
"
880574,14706,5,"2005-02-12T13:38:20.077
"
880574,85881,5,"2007-05-02T20:12:04.54
"
880574,16678,5,"2005-01-25T12:41:09.373
"
880574,26363,3,"2005-04-04T17:29:49.187
"
880574,37689,4,"2005-08-07T17:44:38.123
"
880574,36002,4,"2005-09-21T17:28:43.357
"
880574,86723,3,"2005-09-09T17:04:36.217
"
880574,14512,5,"2004-06-07T06:02:33.64
"
880574,40844,3,"2009-12-07T16:16:27.817
"
880574,20095,3,"2005-02-15T05:11:04.247
"
880574,26444,3,"2004-11-08T11:10:19.443
"
880574,19615,4,"2004-05-06T07:13:28.263
"
880574,19610,3,"2006-09-15T17:01:34
"
880574,15621,5,"2007-06-03T07:17:25.037
"
880574,67432,3,"2008-12-29T06:59:57.427
"
880574,14231,5,"2009-10-13T09:44:13.56
"
880574,71146,4,"2004-05-04T05:18:28.46
"
880574,69829,5,"2004-11-15T08:16:28.92
"
880574,50235,4,"2004-12-14T05:37:08.7
"
880574,26257,4,"2008-10-14T10:01:17.17
"
880574,38729,5,"2003-09-15T06:17:06.7
"
880574,17841,4,"2005-01-11T05:30:19.513
"
880574,8658,4,"2008-09-21T18:12:07.14
"
880574,17066,5,"2009-09-10T11:04:53.987
"
880574,22228,5,"2007-08-07T16:32:51.323
"
